(A1) CITY,(A2) PROVINCE,(B3) GENDER,(B4) AGE,(B5) RELIGION,(B6) ETHNIC,(B7) EDUCATION LEVEL,(B8) LIVED IN URBAN AREA (YEARS),(B9) OCCUPATION,(B10) SOCIAL CLAS,(B11) HOUSEHOLD MEMBER,(C12) HOUSEHOLD INCOME (MONTHLY IN MILLION IDR),(C13) TIME OF INCOME RECEIPT,(C14) HOUSEHOLD EXPENDITURE (MONTHLY IN MILLION IDR),(C15) % MONTHLY EXPENDITURE FOR FOOD,(D16) HEALTH FACTOR,(D17) PRICE FACTOR),(E18) RELIGIOUS VALUE IN TYPE OF FOOD,(E19) RELIGIOUS VALUE IN EATING PLACES,(E20) RELIGIOUS VALUE IN CONSUMPTION PATTERN,(E21) CUSTOM VALUE IN TYPE OF FOOD,(E22) CUSTOM VALUE IN EATING PLACES,(E23) CUSTOM VALUE IN CONSUMPTION PATTERN,(24) PRACTICE OF FOOD CONSUMPTION BASED ON RELIGIOUS RULES,(25) PRACTICE OF FOOD CONSUMPTION BASED ON CUSTOM RULES,(E26) BUYING FOOD PRODUCT IN THE RIGHT PLACE BASED ON RELIGIOUS RULES,(E27 TYPE OF DISHES VARIATION BASED ON RELIGIOUS RULES,(E28) PRACTICE OF CONSUMING TRADITIONAL FOOD,age,urban_years,education_score,social_class_score,household_member,income_million_idr,income_receipt_score,expenditure_million_idr,food_expenditure_pct,income_per_capita,expenditure_per_capita,food_spending_million_idr,non_food_spending_million_idr,saving_gap_million_idr,urban_life_ratio,PC1,PC2,cluster
Jakarta,DKI Jakarta,Male,51,Islam,Minang,Master and doctoral degree,51,Private Employees,Middle Class,8,05:06:00,Weekly,05:02:00,34,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,51,51,6,2,8,5.6,2,5.2,34,0.7,0.65,1.768,3.4320000000000004,0.39999999999999947,1.0,-0.040804798886950724,0.2552788506579388,1
Jakarta,DKI Jakarta,Female,40,Islam,Java,Bachelor degree,40,Teacher‎/Lecturer,Upper Class,7,12:01:00,Monthly,11:07:00,26,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,40,40,5,3,7,12.1,3,11.7,26,1.7285714285714284,1.6714285714285713,3.042,8.658,0.40000000000000036,1.0,2.6396838202193096,-0.01487439017938238,3
Jakarta,DKI Jakarta,Male,61,Islam,Java,Bachelor degree,48,Teacher‎/Lecturer,Lower Class,7,02:09:00,Daily,02:05:00,57,Disagree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,61,48,5,1,7,2.9,1,2.5,57,0.41428571428571426,0.35714285714285715,1.425,1.075,0.3999999999999999,0.7868852459016393,-2.068375475828441,-0.18037227284835725,2
Jakarta,DKI Jakarta,Male,27,Protestant,Java,Bachelor degree,27,Government Employees,Upper Class,7,10:03:00,Monthly,09:09:00,24,Disagree,Disagree,Strongly Agree,Agree,Strongly Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Agree,Disagree,Disagree,27,27,5,3,7,10.3,3,9.9,24,1.4714285714285715,1.4142857142857144,2.3760000000000003,7.524,0.40000000000000036,1.0,2.184371005017056,0.3396491483567761,3
Jakarta,DKI Jakarta,Female,29,Protestant,Batak,Bachelor degree,29,Government Employees,Upper Class,7,14:02:00,Monthly,13:08:00,27,Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,29,29,5,3,7,14.2,3,13.8,27,2.0285714285714285,1.9714285714285715,3.7260000000000004,10.074,0.3999999999999986,1.0,3.2090220635134825,-0.43375952126324385,3
Jakarta,DKI Jakarta,Male,27,Islam,Java,Senior High School,27,Government Employees,Lower Class,5,03:04:00,Daily,03:01:00,67,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,27,27,3,1,5,3.4,1,3.1,67,0.6799999999999999,0.62,2.077,1.0230000000000001,0.2999999999999998,1.0,-2.1978238834741735,-0.251593340163574,2
Jakarta,DKI Jakarta,Female,55,Protestant,Java,Diploma,35,Government Employees,Middle Class,6,06:07:00,Weekly,06:04:00,36,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,55,35,4,2,6,6.7,2,6.4,36,1.1166666666666667,1.0666666666666667,2.3040000000000003,4.096,0.2999999999999998,0.6363636363636364,0.22942746466310912,0.031600085684772614,1
Jakarta,DKI Jakarta,Male,60,Islam,Java,Bachelor degree,41,Government Employees,Middle Class,6,05:08:00,Weekly,05:05:00,42,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Neither agree nor disagree,Disagree,Disagree,60,41,5,2,6,5.8,2,5.5,42,0.9666666666666667,0.9166666666666666,2.31,3.19,0.2999999999999998,0.6833333333333333,-0.1984637271186275,0.23655211960915296,1
Jakarta,DKI Jakarta,Male,26,Islam,Java,Master and doctoral degree,26,Police Officer‎/Army,Lower Class,6,02:03:00,Daily,02:00:00,73,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,26,26,6,1,6,2.3,1,2.0,73,0.3833333333333333,0.3333333333333333,1.46,0.54,0.2999999999999998,1.0,-2.682662047871418,-0.0063707459365632026,2
Jakarta,DKI Jakarta,Male,30,Islam,Java,Bachelor degree,30,Police Officer‎/Army,Lower Class,6,04:09:00,Daily,04:06:00,41,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,30,30,5,1,6,4.9,1,4.6,41,0.8166666666666668,0.7666666666666666,1.886,2.7139999999999995,0.3000000000000007,1.0,-1.026992390472742,-0.6564720968709911,2
Jakarta,DKI Jakarta,Female,41,Islam,Java,Master and doctoral degree,41,Private Employees,Middle Class,6,05:09:00,Weekly,05:06:00,33,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,41,41,6,2,6,5.9,2,5.6,33,0.9833333333333334,0.9333333333333332,1.8479999999999999,3.752,0.3000000000000007,1.0,0.08745448170705367,0.18081507061402216,1
Jakarta,DKI Jakarta,Female,36,Islam,Java,Bachelor degree,36,Private Employees,Upper Class,7,11:04:00,Monthly,11:01:00,19,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,36,36,5,3,7,11.4,3,11.1,19,1.6285714285714286,1.5857142857142856,2.109,8.991,0.3000000000000007,1.0,2.6548380527477264,0.08828011872730882,3
Jakarta,DKI Jakarta,Female,52,Islam,Java,Diploma,32,Government Employees,Lower Class,6,03:00:00,Daily,02:06:00,69,Disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,52,32,4,1,6,3.0,1,2.6,69,0.5,0.43333333333333335,1.794,0.806,0.3999999999999999,0.6153846153846154,-2.38316161954459,-0.15303852787458497,2
Jakarta,DKI Jakarta,Female,63,Islam,Java,Senior High School,33,Police Officer‎/Army,Upper Class,5,15:07:00,Monthly,15:03:00,23,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,63,33,3,3,5,15.7,3,15.3,23,3.1399999999999997,3.06,3.519,11.781,0.3999999999999986,0.5238095238095238,3.7505442348044253,-0.7516117319080005,3
Jakarta,DKI Jakarta,Female,28,Islam,Java,Diploma,28,Private Employees,Upper Class,6,13:02:00,Monthly,12:08:00,25,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,28,28,4,3,6,13.2,3,12.8,25,2.1999999999999997,2.1333333333333333,3.2,9.600000000000001,0.3999999999999986,1.0,2.981497138773261,-0.24031822393760646,3
Jakarta,DKI Jakarta,Male,30,Islam,Java,Senior High School,30,Private Employees,Lower Class,5,03:04:00,Daily,03:00:00,57,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,30,30,3,1,5,3.4,1,3.0,57,0.6799999999999999,0.6,1.71,1.29,0.3999999999999999,1.0,-1.9260080442896717,-0.2810486736049331,2
Jakarta,DKI Jakarta,Male,61,Islam,Minang,Senior High School,31,Private Employees,Middle Class,5,06:08:00,Weekly,06:04:00,43,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,61,31,3,2,5,6.8,2,6.4,43,1.3599999999999999,1.28,2.752,3.6480000000000006,0.39999999999999947,0.5081967213114754,0.04343231428816885,0.04925725768597232,1
Jakarta,DKI Jakarta,Male,26,Catholic,Batak,Master and doctoral degree,26,Enterpreneur,Middle Class,6,04:08:00,Weekly,04:04:00,38,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,26,26,6,2,6,4.8,2,4.4,38,0.7999999999999999,0.7333333333333334,1.6720000000000002,2.728,0.39999999999999947,1.0,-0.38301256602361616,0.4321841002434893,1
Jakarta,DKI Jakarta,Male,27,Catholic,Batak,Master and doctoral degree,27,Enterpreneur,Lower Class,6,02:09:00,Daily,02:05:00,61,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,27,27,6,1,6,2.9,1,2.5,61,0.48333333333333334,0.4166666666666667,1.525,0.9750000000000001,0.3999999999999999,1.0,-2.1827953525030757,-0.1645492644733281,2
Bandung,West Java,Male,31,Protestant,Java,Bachelor degree,11,Enterpreneur,Middle Class,7,03:05:00,Weekly,03:01:00,58,Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,31,11,5,2,7,3.5,2,3.1,58,0.5,0.4428571428571429,1.798,1.302,0.3999999999999999,0.3548387096774194,-1.3252672713975884,0.7730577840857322,2
Bandung,West Java,Female,36,Islam,Minang,Diploma,21,Enterpreneur,Middle Class,6,05:07:00,Weekly,05:03:00,34,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,36,21,4,2,6,5.7,2,5.3,34,0.9500000000000001,0.8833333333333333,1.8019999999999998,3.498,0.40000000000000036,0.5833333333333334,-0.012331312579196802,0.2351435705066236,1
Bandung,West Java,Male,56,Islam,Sunda,Master and doctoral degree,24,Government Employees,Upper Class,6,11:03:00,Monthly,10:09:00,26,Strongly Agree,Neither agree nor disagree,Strongly Agree,Agree,Strongly Agree,Neither agree nor disagree,Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,56,24,6,3,6,11.3,3,10.9,26,1.8833333333333335,1.8166666666666667,2.8340000000000005,8.065999999999999,0.40000000000000036,0.42857142857142855,2.411895929757278,0.1462078510311389,3
Bandung,West Java,Male,63,Islam,Sunda,Bachelor degree,13,Government Employees,Lower Class,7,02:07:00,Daily,02:03:00,57,Neither agree nor disagree,Neither agree nor disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,63,13,5,1,7,2.7,1,2.3,57,0.38571428571428573,0.32857142857142857,1.311,0.9889999999999999,0.40000000000000036,0.20634920634920634,-2.1253224484439492,-0.14010171254572693,2
Bandung,West Java,Male,54,Islam,Sunda,Master and doctoral degree,24,Government Employees,Upper Class,8,10:01:00,Monthly,09:07:00,24,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,54,24,6,3,8,10.1,3,9.7,24,1.2625,1.2125,2.328,7.372,0.40000000000000036,0.4444444444444444,2.127424032401548,0.37991970865940666,3
Bandung,West Java,Female,36,Islam,Sunda,Bachelor degree,36,Government Employees,Upper Class,7,12:05:00,Monthly,12:01:00,27,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,36,36,5,3,7,12.5,3,12.1,27,1.7857142857142858,1.7285714285714284,3.267,8.833,0.40000000000000036,1.0,2.7249727962816666,-0.09145975869088582,3
Bandung,West Java,Female,52,Islam,Sunda,Bachelor degree,21,Government Employees,Middle Class,7,03:02:00,Weekly,02:08:00,67,Neither agree nor disagree,Agree,Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,52,21,5,2,7,3.2,2,2.8,67,0.4571428571428572,0.39999999999999997,1.876,0.9239999999999999,0.40000000000000036,0.40384615384615385,-1.6681324528387773,0.8690653933834934,2
Bandung,West Java,Female,63,Catholic,Java,Bachelor degree,25,Private Employees,Middle Class,7,06:02:00,Weekly,05:08:00,36,Neither agree nor disagree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,63,25,5,2,7,6.2,2,5.8,36,0.8857142857142858,0.8285714285714285,2.0879999999999996,3.712,0.40000000000000036,0.3968253968253968,0.0728261806222555,0.14237867393756234,1
Bandung,West Java,Female,54,Catholic,Sunda,Bachelor degree,32,Private Employees,Middle Class,7,06:04:00,Weekly,06:00:00,42,Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Agree,Disagree,Disagree,54,32,5,2,7,6.4,2,6.0,42,0.9142857142857144,0.8571428571428571,2.52,3.48,0.40000000000000036,0.5925925925925926,-0.04185666177418812,0.1258426261974757,1
Bandung,West Java,Female,30,Catholic,Batak,Senior High School,10,Private Employees,Lower Class,5,03:07:00,Daily,03:03:00,73,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,30,10,3,1,5,3.7,1,3.3,73,0.74,0.6599999999999999,2.409,0.891,0.40000000000000036,0.3333333333333333,-2.2982670920649473,-0.27816248055876197,2
Bandung,West Java,Female,43,Islam,Sunda,Primary School,43,Private Employees,Lower Class,6,05:09:00,Daily,05:05:00,41,Disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,43,43,1,1,6,5.9,1,5.5,41,0.9833333333333334,0.9166666666666666,2.255,3.245,0.40000000000000036,1.0,-0.7564913798972871,-0.8477227108879289,1
Bandung,West Java,Female,29,Islam,Sunda,Diploma,29,Enterpreneur,Middle Class,6,06:07:00,Weekly,06:03:00,33,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly Agree,Agree,Agree,29,29,4,2,6,6.7,2,6.3,33,1.1166666666666667,1.05,2.079,4.221,0.40000000000000036,1.0,0.3010085196670008,0.029835016899714604,1
Bandung,West Java,Female,36,Islam,Java,Bachelor degree,22,Enterpreneur,Upper Class,6,10:09:00,Monthly,10:05:00,19,Neither agree nor disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,36,22,5,3,6,10.9,3,10.5,19,1.8166666666666667,1.75,1.995,8.504999999999999,0.40000000000000036,0.6111111111111112,2.4982367687068727,0.19905870698009867,3
Bandung,West Java,Male,33,Islam,Minang,Junior High School,33,Enterpreneur,Lower Class,6,03:09:00,Daily,03:05:00,69,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,33,33,2,1,6,3.9,1,3.5,69,0.65,0.5833333333333334,2.415,1.085,0.3999999999999999,1.0,-2.126900242774805,-0.33425604923642144,2
Bandung,West Java,Male,60,Islam,Bugis,Primary School,20,Enterpreneur,Lower Class,6,09:08:00,Daily,09:04:00,23,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,60,20,1,1,6,9.8,1,9.4,23,1.6333333333333335,1.5666666666666667,2.1620000000000004,7.2379999999999995,0.40000000000000036,0.3333333333333333,0.8688640311409693,-1.7042021744768518,1
Bandung,West Java,Male,54,Islam,Java,Bachelor degree,24,Enterpreneur,Middle Class,7,09:06:00,Weekly,09:05:00,25,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Agree,Agree,54,24,5,2,7,9.6,2,9.5,25,1.3714285714285714,1.3571428571428572,2.375,7.125,0.09999999999999964,0.4444444444444444,1.3982809334473845,-0.6160406867271251,3
Bandung,West Java,Female,30,Protestant,Batak,Bachelor degree,30,Enterpreneur,Middle Class,6,03:06:00,Weekly,03:05:00,58,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,30,30,5,2,6,3.6,2,3.5,58,0.6,0.5833333333333334,2.03,1.4700000000000002,0.10000000000000009,1.0,-1.2540922275835824,0.7226159414457756,2
Bandung,West Java,Female,45,Catholic,Batak,Senior High School,23,Government Employees,Upper Class,5,05:07:00,Monthly,05:06:00,44,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,45,23,3,3,5,5.7,3,5.6,44,1.1400000000000001,1.1199999999999999,2.464,3.1359999999999997,0.10000000000000053,0.5111111111111111,0.34519280899345756,1.3146805147037783,1
Bandung,West Java,Male,32,Catholic,Other,Diploma,23,Government Employees,Lower Class,6,06:04:00,Daily,06:03:00,35,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,32,23,4,1,6,6.4,1,6.3,35,1.0666666666666667,1.05,2.205,4.095,0.10000000000000053,0.71875,-0.39979257584031397,-1.00244018669569,1
Bandung,West Java,Male,25,Islam,Sunda,Senior High School,12,Government Employees,Lower Class,5,03:04:00,Daily,03:03:00,59,Neither agree nor disagree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,25,12,3,1,5,3.4,1,3.3,59,0.6799999999999999,0.6599999999999999,1.9469999999999998,1.353,0.10000000000000009,0.48,-1.9405164251207367,-0.30344373190605994,2
Bandung,West Java,Male,31,Islam,Sunda,Bachelor degree,31,Government Employees,Middle Class,5,02:09:00,Weekly,02:08:00,65,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,31,31,5,2,5,2.9,2,2.8,65,0.58,0.5599999999999999,1.82,0.9799999999999998,0.10000000000000009,1.0,-1.6536414159184696,0.8912531671612829,2
Bandung,West Java,Female,27,Islam,Java,Master and doctoral degree,27,Government Employees,Middle Class,6,05:06:00,Weekly,05:05:00,41,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,27,27,6,2,6,5.6,2,5.5,41,0.9333333333333332,0.9166666666666666,2.255,3.245,0.09999999999999964,1.0,-0.19833802556130867,0.2526625528255984,1
